0.000000000000000000e+00,4.651162790697674354e-01
1.010101010101010187e-02,4.721635051032196939e-01
2.020202020202020374e-02,4.792108667114158838e-01
3.030303030303030387e-02,4.862587125151263123e-01
4.040404040404040747e-02,4.933076235489681771e-01
5.050505050505051108e-02,5.003584132614055102e-01
6.060606060606060774e-02,5.074121275147489563e-01
7.070707070707071829e-02,5.144700445851563275e-01
8.080808080808081495e-02,5.215336751626321599e-01
9.090909090909091161e-02,5.286047623510276017e-01
1.010101010101010222e-01,5.356852816680411911e-01
1.111111111111111188e-01,5.427774410452178566e-01
1.212121212121212155e-01,5.498836808279495836e-01
1.313131313131313260e-01,5.570066737754751918e-01
1.414141414141414366e-01,5.641493250608800025e-01
1.515151515151515194e-01,5.713147722710969489e-01
1.616161616161616299e-01,5.785063854069051326e-01
1.717171717171717404e-01,5.857277668829308226e-01
1.818181818181818232e-01,5.929827515276470118e-01
1.919191919191919338e-01,6.002754065833734165e-01
2.020202020202020443e-01,6.076100317062770317e-01
2.121212121212121271e-01,6.149911589663713540e-01
2.222222222222222376e-01,6.224235528475168255e-01
2.323232323232323482e-01,6.299122102474207230e-01
2.424242424242424310e-01,6.374623604776371577e-01
2.525252525252525415e-01,6.450794652635671866e-01
2.626262626262626521e-01,6.527692187444587013e-01
2.727272727272727626e-01,6.605375474734062058e-01
2.828282828282828731e-01,6.683906104173513718e-01
2.929292929292929282e-01,6.763347989570824836e-01
3.030303030303030387e-01,6.843767368872348822e-01
3.131313131313131493e-01,6.925232804162907430e-01
3.232323232323232598e-01,7.007815181665788540e-01
3.333333333333333703e-01,7.091587711742750599e-01
3.434343434343434809e-01,7.176625928894020401e-01
3.535353535353535914e-01,7.263007691758293083e-01
3.636363636363636465e-01,7.350813183112731020e-01
3.737373737373737570e-01,7.440124909872966041e-01
3.838383838383838675e-01,7.531027703093101655e-01
3.939393939393939781e-01,7.623608717965704162e-01
4.040404040404040886e-01,7.717957433821810431e-01
4.141414141414141992e-01,7.814165654130927896e-01
4.242424242424242542e-01,7.912327506501030117e-01
4.343434343434343647e-01,8.012539442678562329e-01
4.444444444444444753e-01,8.114900238548434785e-01
4.545454545454545858e-01,8.219510994134026083e-01
4.646464646464646964e-01,8.326475133597186495e-01
4.747474747474748069e-01,8.435898405238233533e-01
4.848484848484848619e-01,8.547888881495948610e-01
4.949494949494949725e-01,8.662556958947592589e-01
5.050505050505050830e-01,8.780015358308882467e-01
5.151515151515152491e-01,8.900379124434012468e-01
5.252525252525253041e-01,9.023765626315639610e-01
5.353535353535353591e-01,9.150294557084892588e-01
5.454545454545455252e-01,9.280087934011370665e-01
5.555555555555555802e-01,9.413270098503137007e-01
5.656565656565657463e-01,9.549967716106724236e-01
5.757575757575758013e-01,9.690309776507134432e-01
5.858585858585858563e-01,9.834427593527839129e-01
5.959595959595960224e-01,9.982454805130779318e-01
6.060606060606060774e-01,1.013452737341635990e+00
6.161616161616162435e-01,1.029078358462345744e+00
6.262626262626262985e-01,1.045136404912941908e+00
6.363636363636364646e-01,1.061641170145005475e+00
6.464646464646465196e-01,1.078607180023964718e+00
6.565656565656565746e-01,1.096049192829094521e+00
6.666666666666667407e-01,1.113982199253517269e+00
6.767676767676767957e-01,1.132421422404200850e+00
6.868686868686869618e-01,1.151382317801961763e+00
6.969696969696970168e-01,1.170880573381461565e+00
7.070707070707071829e-01,1.190932109491210200e+00
7.171717171717172379e-01,1.211553078893563562e+00
7.272727272727272929e-01,1.232759866764723933e+00
7.373737373737374590e-01,1.254569090694742428e+00
7.474747474747475140e-01,1.276997600687515000e+00
7.575757575757576801e-01,1.300062479160785101e+00
7.676767676767677351e-01,1.323781040946143239e+00
7.777777777777777901e-01,1.348170833289026538e+00
7.878787878787879562e-01,1.373249635848719397e+00
7.979797979797980112e-01,1.399035460698352162e+00
8.080808080808081773e-01,1.425546552324903349e+00
8.181818181818182323e-01,1.452801387629196972e+00
8.282828282828283983e-01,1.480818675925904992e+00
8.383838383838384534e-01,1.509617358943545096e+00
8.484848484848485084e-01,1.539216610824482911e+00
8.585858585858586745e-01,1.569635838124930682e+00
8.686868686868687295e-01,1.600894679814946819e+00
8.787878787878788955e-01,1.633013007278437234e+00
8.888888888888889506e-01,1.666010924313154451e+00
8.989898989898991166e-01,1.699908767130698273e+00
9.090909090909091717e-01,1.734727104356514449e+00
9.191919191919192267e-01,1.770486737029896007e+00
9.292929292929293927e-01,1.807208698603983699e+00
9.393939393939394478e-01,1.844914254945763776e+00
9.494949494949496138e-01,1.883624904336070438e+00
9.595959595959596689e-01,1.923362377469583162e+00
9.696969696969697239e-01,1.964148637454830482e+00
9.797979797979798899e-01,2.006005879814186432e+00
9.898989898989899450e-01,2.048956532483871218e+00
1.000000000000000000e+00,2.093023255813953654e+00
