0.000000000000000000e+00,1.220105880788334623e-05
1.010101010101010083e-01,1.269428491194073740e-05
2.020202020202020166e-01,1.319106745016050436e-05
3.030303030303030387e-01,1.370055153896018969e-05
4.040404040404040331e-01,1.423797903903569881e-05
5.050505050505050830e-01,1.482468855536129492e-05
6.060606060606060774e-01,1.548811543718959729e-05
7.070707070707070718e-01,1.626179177805159651e-05
8.080808080808080662e-01,1.718534641575664092e-05
9.090909090909090606e-01,1.830450493239244004e-05
1.010101010101010166e+00,1.967108965432505605e-05
1.111111111111111160e+00,2.134301965219893095e-05
1.212121212121212155e+00,2.338431074093684584e-05
1.313131313131313149e+00,2.586507547973995486e-05
1.414141414141414144e+00,2.886152317208777498e-05
1.515151515151515138e+00,3.245595986573818263e-05
1.616161616161616132e+00,3.673678835272740017e-05
1.717171717171717127e+00,4.179850816937004328e-05
1.818181818181818121e+00,4.774171559625907017e-05
1.919191919191919116e+00,5.467310365826578495e-05
2.020202020202020332e+00,6.270546212453989186e-05
2.121212121212121104e+00,7.195767750850938006e-05
2.222222222222222321e+00,8.255473306788072691e-05
2.323232323232323093e+00,9.462770880463861338e-05
2.424242424242424310e+00,1.083137814650462696e-04
2.525252525252525082e+00,1.237562245396450549e-04
2.626262626262626299e+00,1.411044082632549590e-04
2.727272727272727071e+00,1.605137996149740194e-04
2.828282828282828287e+00,1.821459623181789582e-04
2.929292929292929060e+00,2.061685568405245727e-04
3.030303030303030276e+00,2.327553403939443852e-04
3.131313131313131048e+00,2.620861669346497220e-04
3.232323232323232265e+00,2.943469871631309328e-04
3.333333333333333481e+00,3.297298485241561715e-04
3.434343434343434254e+00,3.684328952067721270e-04
3.535353535353535470e+00,4.106603681443040787e-04
3.636363636363636243e+00,4.566226050143553533e-04
3.737373737373737459e+00,5.065360402388078675e-04
3.838383838383838231e+00,5.606232049838216942e-04
3.939393939393939448e+00,6.191127271598354962e-04
4.040404040404040664e+00,6.822393314215662551e-04
4.141414141414140992e+00,7.502438391680085663e-04
4.242424242424242209e+00,8.233731685424371333e-04
4.343434343434343425e+00,9.018803344324035146e-04
4.444444444444444642e+00,9.860244484697375331e-04
4.545454545454544970e+00,1.076070719030547927e-03
4.646464646464646187e+00,1.172290451235222892e-03
4.747474747474747403e+00,1.274961046948426937e-03
4.848484848484848619e+00,1.384366004779104351e-03
4.949494949494949836e+00,1.500794920080476390e-03
5.050505050505050164e+00,1.624543484950043441e-03
5.151515151515151381e+00,1.755913488229586105e-03
5.252525252525252597e+00,1.895212815505161082e-03
5.353535353535353813e+00,2.042755449107102467e-03
5.454545454545454142e+00,2.198861468110025006e-03
5.555555555555555358e+00,2.363857048332821276e-03
5.656565656565656575e+00,2.538074462338662986e-03
5.757575757575757791e+00,2.721852079434997941e-03
5.858585858585858119e+00,2.915534365673551776e-03
5.959595959595959336e+00,3.119471883850334464e-03
6.060606060606060552e+00,3.334021293505627301e-03
6.161616161616161769e+00,3.559545350923993753e-03
6.262626262626262097e+00,3.796412909134271648e-03
6.363636363636363313e+00,4.044998917909584449e-03
6.464646464646464530e+00,4.305684423767329114e-03
6.565656565656565746e+00,4.578856569969181299e-03
6.666666666666666963e+00,4.864908596521093191e-03
6.767676767676767291e+00,5.164239840173294807e-03
6.868686868686868507e+00,5.477255734420306138e-03
6.969696969696969724e+00,5.804367809500911128e-03
7.070707070707070940e+00,6.145993692398179359e-03
7.171717171717171269e+00,6.502557106839449569e-03
7.272727272727272485e+00,6.874487873296357410e-03
7.373737373737373701e+00,7.262221908984798149e-03
7.474747474747474918e+00,7.666201227864956162e-03
7.575757575757575246e+00,8.086873940641288450e-03
7.676767676767676463e+00,8.524694254762536783e-03
7.777777777777777679e+00,8.980122474421713824e-03
7.878787878787878896e+00,9.453625000556117874e-03
7.979797979797979224e+00,9.945674330847314656e-03
8.080808080808081328e+00,1.045674905972116854e-02
8.181818181818181657e+00,1.098733387834779050e-02
8.282828282828281985e+00,1.153791957464160578e-02
8.383838383838384090e+00,1.210900303326129662e-02
8.484848484848484418e+00,1.270108723560981617e-02
8.585858585858586522e+00,1.331468125983443183e-02
8.686868686868686851e+00,1.395030028082663506e-02
8.787878787878787179e+00,1.460846557022224372e-02
8.888888888888889284e+00,1.528970449640134309e-02
8.989898989898989612e+00,1.599455052448827200e-02
9.090909090909089940e+00,1.672354321635166619e-02
9.191919191919192045e+00,1.747722823060446698e-02
9.292929292929292373e+00,1.825615732260382415e-02
9.393939393939394478e+00,1.906088834445124336e-02
9.494949494949494806e+00,1.989198524499244738e-02
9.595959595959595134e+00,2.075001806981747673e-02
9.696969696969697239e+00,2.163556296126064454e-02
9.797979797979797567e+00,2.254920215840051229e-02
9.898989898989899672e+00,2.349152399705995570e-02
1.000000000000000000e+01,2.446312290980610926e-02
